time_s,dt_s,v_input_mps,l_m,l_h_m,L_m,width_m,phi_max_rad,theta_ref_rad,theta_ref_deg,theta_rad,theta_deg,theta_t_rad,theta_t_deg,alpha_rad,alpha_deg,phi_rad,phi_deg,e_theta_rad,e_phi_rad,xA_m,yA_m,xB_m,yB_m,xH_m,yH_m,xT_m,yT_m
3.780000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.468695,84.150000,1.560242,89.395271,1.569149,89.905622,-0.044924,-2.573963,-0.008907,-0.510351,-0.091547,0.008907,0.048914,15.339168,0.006696,11.339382,0.025694,13.139282,0.000986,-1.860698
3.800000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.466077,84.000000,1.559568,89.356674,1.569033,89.898951,-0.046398,-2.658412,-0.009465,-0.542277,-0.093492,0.009465,0.052241,15.399076,0.007329,11.399318,0.027539,13.199205,0.001085,-1.800772
3.820000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.463459,83.850000,1.558872,89.316813,1.568911,89.892001,-0.047867,-2.742566,-0.010039,-0.575188,-0.095414,0.010039,0.055696,15.458976,0.008002,11.459261,0.029464,13.259133,0.001190,-1.740841
3.840000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.460841,83.700000,1.558155,89.275690,1.568785,89.884769,-0.049330,-2.826377,-0.010630,-0.609079,-0.097314,0.010630,0.059282,15.518869,0.008717,11.519188,0.031471,13.319044,0.001303,-1.680926
3.860000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.458223,83.550000,1.557415,89.233311,1.568654,89.877250,-0.050786,-2.909799,-0.011239,-0.643939,-0.099192,0.011239,0.062998,15.578754,0.009474,11.579110,0.033560,13.378949,0.001424,-1.621017
3.880000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.455605,83.400000,1.556654,89.189683,1.568518,89.869443,-0.052234,-2.992790,-0.011864,-0.679760,-0.101049,0.011864,0.066845,15.638630,0.010276,11.639027,0.035732,13.438847,0.001552,-1.561114
3.900000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.452987,83.250000,1.555870,89.144812,1.568376,89.861343,-0.053674,-3.075310,-0.012506,-0.716531,-0.102884,0.012506,0.070825,15.698498,0.011123,11.698939,0.037989,13.498739,0.001689,-1.501217
3.920000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.450369,83.100000,1.555066,89.098704,1.568230,89.852949,-0.055106,-3.157321,-0.013164,-0.754245,-0.104697,0.013164,0.074937,15.758357,0.012018,11.758846,0.040331,13.558624,0.001834,-1.441327
3.940000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.447751,82.950000,1.554240,89.051369,1.568078,89.844257,-0.056528,-3.238788,-0.013839,-0.792888,-0.106489,0.013839,0.079184,15.818207,0.012960,11.818748,0.042761,13.618501,0.001987,-1.381444
3.960000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.445133,82.800000,1.553392,89.002813,1.567921,89.835265,-0.057939,-3.319678,-0.014529,-0.832452,-0.108260,0.014529,0.083565,15.878047,0.013952,11.878644,0.045278,13.678371,0.002150,-1.321567
3.980000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.442515,82.650000,1.552524,88.953046,1.567759,89.825969,-0.059340,-3.399960,-0.015235,-0.872924,-0.110009,0.015235,0.088082,15.937876,0.014994,11.938544,0.047884,13.738244,0.002322,-1.261687
4.000000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.439897,82.500000,1.551634,88.902076,1.567591,89.816368,-0.060731,-3.479604,-0.015957,-0.914292,-0.111737,0.015957,0.092734,15.997696,0.016089,11.998428,0.050579,13.798098,0.002504,-1.201825
4.020000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.437279,82.350000,1.550724,88.849914,1.567418,89.806459,-0.062109,-3.558585,-0.016695,-0.956545,-0.113445,0.016695,0.097522,16.057504,0.017236,12.058307,0.053365,13.857944,0.002696,-1.141970
4.040000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.434661,82.200000,1.549793,88.796570,1.567240,89.796240,-0.063475,-3.636877,-0.017448,-0.999670,-0.115132,0.017448,0.102447,16.117302,0.018438,12.118179,0.056242,13.917782,0.002898,-1.082123
4.060000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.432043,82.050000,1.548841,88.742053,1.567056,89.785709,-0.064830,-3.714457,-0.018215,-1.043656,-0.116798,0.018215,0.107510,16.177088,0.019696,12.178045,0.059212,13.977611,0.003111,-1.022284
4.080000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.429425,81.900000,1.547869,88.686376,1.566867,89.774863,-0.066171,-3.791304,-0.018998,-1.088488,-0.118445,0.018998,0.112711,16.236862,0.021010,12.237905,0.062275,14.037432,0.003335,-0.962453
4.100000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.426807,81.750000,1.546877,88.629548,1.566672,89.763701,-0.067499,-3.867399,-0.019795,-1.134153,-0.120071,0.019795,0.118050,16.296624,0.022383,12.297768,0.065433,14.097253,0.003570,-0.902619
4.120000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.424189,81.600000,1.545866,88.571581,1.566472,89.752220,-0.068813,-3.942723,-0.020606,-1.180640,-0.121677,0.020606,0.123527,16.356373,0.023815,12.357614,0.068685,14.157055,0.003817,-0.842805
4.140000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.421571,81.450000,1.544834,88.512487,1.566266,89.740420,-0.070114,-4.017260,-0.021431,-1.227933,-0.123264,0.021431,0.129143,16.416110,0.025307,12.417454,0.072033,14.216847,0.004076,-0.782999
4.160000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.418953,81.300000,1.543783,88.452277,1.566054,89.728297,-0.071401,-4.090995,-0.022271,-1.276020,-0.124831,0.022271,0.134899,16.475833,0.026861,12.477286,0.075478,14.276630,0.004346,-0.723202
4.180000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.416335,81.150000,1.542713,88.390965,1.565837,89.715851,-0.072674,-4.163915,-0.023124,-1.324886,-0.126379,0.023124,0.140794,16.535543,0.028477,12.537112,0.079020,14.336402,0.004630,-0.663414
4.200000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.413717,81.000000,1.541624,88.328561,1.565614,89.703079,-0.073932,-4.236008,-0.023990,-1.374518,-0.127908,0.023990,0.146830,16.595239,0.030158,12.596941,0.082660,14.396175,0.004927,-0.603624
4.220000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.411099,80.850000,1.540516,88.265079,1.565385,89.689981,-0.075176,-4.307262,-0.024869,-1.424902,-0.129418,0.024869,0.153005,16.654920,0.031903,12.656751,0.086399,14.455926,0.005236,-0.543854
4.240000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.408481,80.700000,1.539390,88.200531,1.565151,89.676555,-0.076405,-4.377668,-0.025761,-1.476024,-0.130909,0.025761,0.159321,16.714587,0.033714,12.716554,0.090237,14.515667,0.005560,-0.484094
4.260000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.405863,80.550000,1.538245,88.134930,1.564911,89.662799,-0.077619,-4.447218,-0.026666,-1.527870,-0.132382,0.026666,0.165777,16.774238,0.035593,12.776350,0.094176,14.575396,0.005897,-0.424344
4.280000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.403245,80.400000,1.537082,88.068288,1.564665,89.648713,-0.078817,-4.515904,-0.027584,-1.580424,-0.133837,0.027584,0.172374,16.833875,0.037540,12.836148,0.098215,14.635125,0.006249,-0.364593
4.300000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.400627,80.250000,1.535901,88.000620,1.564414,89.634295,-0.080001,-4.583721,-0.028513,-1.633674,-0.135274,0.028513,0.179111,16.893495,0.039556,12.895928,0.102356,14.694832,0.006615,-0.304863
4.320000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.398009,80.100000,1.534702,87.931938,1.564156,89.619543,-0.081169,-4.650662,-0.029454,-1.687605,-0.136693,0.029454,0.185990,16.953100,0.041643,12.955699,0.106599,14.754527,0.006996,-0.245143
4.340000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.395391,79.950000,1.533486,87.862254,1.563893,89.604458,-0.082322,-4.716724,-0.030407,-1.742203,-0.138095,0.030407,0.193010,17.012687,0.043801,13.015463,0.110945,14.814210,0.007393,-0.185433
4.360000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.392773,79.800000,1.532252,87.791584,1.563624,89.589037,-0.083460,-4.781904,-0.031371,-1.797453,-0.139479,0.031371,0.200171,17.072259,0.046032,13.075230,0.115394,14.873893,0.007806,-0.125722
4.380000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.390155,79.650000,1.531002,87.719938,1.563349,89.573280,-0.084582,-4.846198,-0.032347,-1.853342,-0.140847,0.032347,0.207473,17.131813,0.048336,13.134976,0.119948,14.933551,0.008234,-0.066033
4.400000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.387537,79.500000,1.529735,87.647332,1.563068,89.557187,-0.085689,-4.909606,-0.033333,-1.909855,-0.142198,0.033333,0.214916,17.191349,0.050715,13.194714,0.124605,14.993197,0.008678,-0.006355
4.420000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.384919,79.350000,1.528451,87.573778,1.562781,89.540755,-0.086780,-4.972127,-0.034330,-1.966977,-0.143532,0.034330,0.222501,17.250868,0.053169,13.254444,0.129368,15.052830,0.009139,0.053312
4.440000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.382301,79.200000,1.527151,87.499290,1.562488,89.523985,-0.087856,-5.033761,-0.035338,-2.024695,-0.144850,0.035338,0.230227,17.310368,0.055700,13.314178,0.134237,15.112463,0.009618,0.112981
4.460000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.379683,79.050000,1.525835,87.423881,1.562190,89.506876,-0.088916,-5.094508,-0.036355,-2.082995,-0.146152,0.036355,0.238094,17.369850,0.058307,13.373889,0.139211,15.172070,0.010113,0.172626
4.480000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.377065,78.900000,1.524503,87.347564,1.561885,89.489427,-0.089961,-5.154370,-0.037383,-2.141863,-0.147438,0.037383,0.246103,17.429313,0.060994,13.433592,0.144293,15.231663,0.010627,0.232259
4.500000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.374447,78.750000,1.523155,87.270353,1.561575,89.471637,-0.090990,-5.213349,-0.038420,-2.201285,-0.148708,0.038420,0.254253,17.488757,0.063760,13.493296,0.149481,15.291253,0.011158,0.291891
4.520000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.371829,78.600000,1.521792,87.192261,1.561258,89.453507,-0.092004,-5.271448,-0.039466,-2.261246,-0.149963,0.039466,0.262544,17.548182,0.066605,13.552980,0.154778,15.350819,0.011708,0.351501
4.540000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.369211,78.450000,1.520414,87.113300,1.560936,89.435035,-0.093003,-5.328669,-0.040522,-2.321734,-0.151203,0.040522,0.270977,17.607586,0.069532,13.612654,0.160182,15.410370,0.012277,0.411099
4.560000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.366593,78.300000,1.519021,87.033486,1.560607,89.416221,-0.093986,-5.385018,-0.041587,-2.382735,-0.152428,0.041587,0.279550,17.666970,0.072541,13.672331,0.165695,15.469918,0.012865,0.470697
4.580000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.363975,78.150000,1.517613,86.952829,1.560273,89.397064,-0.094955,-5.440497,-0.042660,-2.444235,-0.153638,0.042660,0.288265,17.726334,0.075632,13.731986,0.171317,15.529441,0.013472,0.530271
4.600000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.361357,78.000000,1.516191,86.871345,1.559933,89.377565,-0.095908,-5.495111,-0.043742,-2.506220,-0.154834,0.043742,0.297121,17.785677,0.078807,13.791631,0.177048,15.588948,0.014098,0.589833
4.620000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.358739,77.850000,1.514755,86.789045,1.559586,89.357723,-0.096846,-5.548867,-0.044832,-2.568678,-0.156016,0.044832,0.306117,17.844999,0.082068,13.851278,0.182890,15.648452,0.014746,0.649395
4.640000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.356121,77.700000,1.513304,86.705942,1.559234,89.337538,-0.097769,-5.601769,-0.045930,-2.631596,-0.157183,0.045930,0.315255,17.904299,0.085413,13.910903,0.188842,15.707929,0.015413,0.708932
4.660000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.353503,77.550000,1.511840,86.622049,1.558876,89.317009,-0.098678,-5.653824,-0.047036,-2.694960,-0.158337,0.047036,0.324533,17.963577,0.088844,13.970518,0.194904,15.767391,0.016102,0.768457
4.680000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.350885,77.400000,1.510362,86.537380,1.558512,89.296137,-0.099572,-5.705037,-0.048149,-2.758757,-0.159477,0.048149,0.333952,18.022833,0.092363,14.030135,0.201078,15.826849,0.016812,0.827981
4.700000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.348267,77.250000,1.508871,86.451945,1.558141,89.274920,-0.100451,-5.755417,-0.049270,-2.822975,-0.160604,0.049270,0.343512,18.082067,0.095969,14.089729,0.207363,15.886279,0.017543,0.887480
4.720000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.345649,77.100000,1.507367,86.365759,1.557765,89.253360,-0.101316,-5.804969,-0.050398,-2.887601,-0.161718,0.050398,0.353212,18.141277,0.099663,14.149312,0.213760,15.945693,0.018295,0.946966
4.740000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.343031,76.950000,1.505850,86.278834,1.557383,89.231456,-0.102166,-5.853702,-0.051533,-2.952622,-0.162819,0.051533,0.363052,18.200465,0.103448,14.208898,0.220270,16.005103,0.019071,1.006453
4.760000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.340413,76.800000,1.504320,86.191181,1.556994,89.209208,-0.103003,-5.901622,-0.052675,-3.018027,-0.163907,0.052675,0.373032,18.259629,0.107322,14.268460,0.226891,16.064484,0.019869,1.065912
4.780000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.337795,76.650000,1.502778,86.102814,1.556600,89.186616,-0.103825,-5.948738,-0.053823,-3.083803,-0.164983,0.053823,0.383152,18.318770,0.111286,14.328010,0.233625,16.123847,0.020689,1.125359
4.800000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.335177,76.500000,1.501223,86.013743,1.556200,89.163681,-0.104634,-5.995059,-0.054977,-3.149938,-0.166046,0.054977,0.393412,18.377886,0.115343,14.387563,0.240474,16.183208,0.021534,1.184806
4.820000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.332559,76.350000,1.499656,85.923981,1.555793,89.140401,-0.105428,-6.040591,-0.056137,-3.216420,-0.167097,0.056137,0.403811,18.436978,0.119491,14.447090,0.247435,16.242537,0.022401,1.244226
4.840000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.329941,76.200000,1.498078,85.833540,1.555381,89.116778,-0.106209,-6.085345,-0.057303,-3.283238,-0.168137,0.057303,0.414351,18.496045,0.123732,14.506606,0.254510,16.301849,0.023292,1.303631
4.860000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.327323,76.050000,1.496488,85.742432,1.554963,89.092811,-0.106977,-6.129328,-0.058475,-3.350380,-0.169165,0.058475,0.425029,18.555087,0.128068,14.566125,0.261701,16.361158,0.024209,1.363038
4.880000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.324705,75.900000,1.494886,85.650667,1.554539,89.068501,-0.107731,-6.172550,-0.059652,-3.417834,-0.170181,0.059652,0.435847,18.614104,0.132497,14.625618,0.269004,16.420434,0.025149,1.422416
4.900000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.322087,75.750000,1.493273,85.558258,1.554108,89.043848,-0.108473,-6.215020,-0.060835,-3.485590,-0.171186,0.060835,0.446803,18.673095,0.137022,14.685108,0.276424,16.479702,0.026115,1.481791
4.920000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.319469,75.600000,1.491649,85.465216,1.553672,89.018852,-0.109201,-6.256746,-0.062023,-3.553636,-0.172180,0.062023,0.457899,18.732060,0.141641,14.744577,0.283957,16.538942,0.027106,1.541141
4.940000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.316851,75.450000,1.490015,85.371551,1.553230,88.993513,-0.109916,-6.297739,-0.063215,-3.621962,-0.173164,0.063215,0.469133,18.790999,0.146358,14.804043,0.291607,16.598173,0.028123,1.600488
4.960000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.314233,75.300000,1.488369,85.277275,1.552782,88.967832,-0.110619,-6.338008,-0.064412,-3.690556,-0.174136,0.064412,0.480506,18.849911,0.151170,14.863487,0.299371,16.657375,0.029165,1.659809
4.980000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.311615,75.150000,1.486713,85.182399,1.552327,88.941809,-0.111309,-6.377562,-0.065614,-3.759409,-0.175098,0.065614,0.492017,18.908797,0.156081,14.922928,0.307252,16.716569,0.030234,1.719127
5.000000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.308997,75.000000,1.485047,85.086933,1.551867,88.915444,-0.111987,-6.416411,-0.066820,-3.828510,-0.176050,0.066820,0.503666,18.967655,0.161089,14.982346,0.315248,16.775733,0.031329,1.778420
5.020000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.306379,74.850000,1.483371,84.990888,1.551401,88.888737,-0.112653,-6.454564,-0.068030,-3.897849,-0.176992,0.068030,0.515453,19.026486,0.166196,15.041762,0.323362,16.834888,0.032452,1.837709
5.040000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.303761,74.700000,1.481685,84.894275,1.550929,88.861690,-0.113307,-6.492032,-0.069244,-3.967415,-0.177924,0.069244,0.527378,19.085289,0.171402,15.101154,0.331591,16.894012,0.033601,1.896973
5.060000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.301143,74.550000,1.479989,84.797103,1.550451,88.834302,-0.113949,-6.528824,-0.070462,-4.037200,-0.178846,0.070462,0.539440,19.144064,0.176708,15.160545,0.339938,16.953128,0.034780,1.956233
5.080000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.298525,74.400000,1.478283,84.699382,1.549967,88.806574,-0.114580,-6.564951,-0.071684,-4.107192,-0.179758,0.071684,0.551640,19.202810,0.182114,15.219910,0.348400,17.012213,0.035985,2.015466
5.100000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.295907,74.250000,1.476568,84.601123,1.549477,88.778506,-0.115199,-6.600420,-0.072909,-4.177383,-0.180661,0.072909,0.563977,19.261528,0.187622,15.279273,0.356981,17.071288,0.037219,2.074697
5.120000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.293289,74.100000,1.474844,84.502336,1.548981,88.750099,-0.115807,-6.635244,-0.074137,-4.247763,-0.181555,0.074137,0.576451,19.320217,0.193229,15.338611,0.365679,17.130331,0.038482,2.133900
5.140000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.290671,73.950000,1.473111,84.403030,1.548480,88.721354,-0.116404,-6.669431,-0.075369,-4.318324,-0.182440,0.075369,0.589062,19.378877,0.198940,15.397947,0.374495,17.189366,0.039774,2.193101
5.160000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.288053,73.800000,1.471369,84.303214,1.547972,88.692270,-0.116989,-6.702992,-0.076603,-4.389056,-0.183316,0.076603,0.601809,19.437507,0.204753,15.457257,0.383428,17.248367,0.041095,2.252274
5.180000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.285435,73.650000,1.469618,84.202899,1.547459,88.662848,-0.117564,-6.735936,-0.077841,-4.459950,-0.184183,0.077841,0.614693,19.496108,0.210669,15.516565,0.392480,17.307359,0.042446,2.311444
5.200000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.282817,73.500000,1.467858,84.102093,1.546939,88.633090,-0.118129,-6.768273,-0.079081,-4.530997,-0.185041,0.079081,0.627713,19.554678,0.216688,15.575846,0.401649,17.366317,0.043826,2.370586
5.220000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.280199,73.350000,1.466091,84.000805,1.546414,88.602994,-0.118683,-6.800013,-0.080323,-4.602190,-0.185892,0.080323,0.640869,19.613218,0.222811,15.635124,0.410937,17.425267,0.045238,2.429725
5.240000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.277581,73.200000,1.464315,83.899044,1.545883,88.572563,-0.119226,-6.831167,-0.081568,-4.673519,-0.186734,0.081568,0.654161,19.671727,0.229038,15.694376,0.420343,17.484181,0.046680,2.488836
5.260000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.274963,73.050000,1.462530,83.796819,1.545346,88.541796,-0.119760,-6.861742,-0.082815,-4.744977,-0.187567,0.082815,0.667589,19.730205,0.235371,15.753625,0.429869,17.543086,0.048153,2.547944
5.280000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.272345,72.900000,1.460738,83.694139,1.544803,88.510695,-0.120284,-6.891750,-0.084065,-4.816555,-0.188393,0.084065,0.681152,19.788652,0.241808,15.812847,0.439513,17.601956,0.049657,2.607023
5.300000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.269727,72.750000,1.458938,83.591012,1.544254,88.479259,-0.120798,-6.921200,-0.085316,-4.888246,-0.189211,0.085316,0.694851,19.847067,0.248352,15.872066,0.449276,17.660816,0.051194,2.666100
5.320000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.267109,72.600000,1.457131,83.487447,1.543700,88.447489,-0.121302,-6.950101,-0.086569,-4.960043,-0.190022,0.086569,0.708685,19.905451,0.255000,15.931256,0.459158,17.719641,0.052761,2.725147
5.340000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.264491,72.450000,1.455316,83.383451,1.543140,88.415387,-0.121797,-6.978464,-0.087824,-5.031936,-0.190825,0.087824,0.722653,19.963802,0.261757,15.990444,0.469161,17.778455,0.054363,2.784192
5.360000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.261873,72.300000,1.453493,83.279033,1.542574,88.382952,-0.122283,-7.006297,-0.089080,-5.103919,-0.191620,0.089080,0.736757,20.022121,0.268619,16.049603,0.479281,17.837233,0.055995,2.843207
5.380000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.259255,72.150000,1.451664,83.174200,1.542002,88.350186,-0.122760,-7.033610,-0.090338,-5.175986,-0.192409,0.090338,0.750995,20.080407,0.275591,16.108759,0.489523,17.896001,0.057662,2.902219
5.400000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.256637,72.000000,1.449827,83.068961,1.541424,88.317089,-0.123227,-7.060412,-0.091597,-5.248128,-0.193190,0.091597,0.765367,20.138660,0.282668,16.167885,0.499882,17.954731,0.059361,2.961201
5.420000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.254019,71.850000,1.447983,82.963323,1.540841,88.283661,-0.123686,-7.086713,-0.092857,-5.320338,-0.193964,0.092857,0.779874,20.196880,0.289855,16.227009,0.510364,18.013451,0.061094,3.020180
5.440000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.251401,71.700000,1.446133,82.857293,1.540251,88.249904,-0.124137,-7.112522,-0.094119,-5.392611,-0.194732,0.094119,0.794515,20.255067,0.297149,16.286102,0.520963,18.072133,0.062861,3.079130
5.460000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.248783,71.550000,1.444275,82.750879,1.539656,88.215818,-0.124579,-7.137847,-0.095381,-5.464939,-0.195492,0.095381,0.809289,20.313219,0.304554,16.345192,0.531685,18.130804,0.064663,3.138076
5.480000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.246165,71.400000,1.442411,82.644089,1.539056,88.181404,-0.125013,-7.162699,-0.096644,-5.537316,-0.196246,0.096644,0.824197,20.371338,0.312067,16.404251,0.542525,18.189437,0.066498,3.196992
5.500000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.243547,71.250000,1.440541,82.536928,1.538449,88.146663,-0.125438,-7.187085,-0.097908,-5.609735,-0.196994,0.097908,0.839239,20.429422,0.319690,16.463306,0.553487,18.248058,0.068369,3.255905
5.520000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.240929,71.100000,1.438665,82.429404,1.537837,88.111595,-0.125856,-7.211015,-0.099173,-5.682191,-0.197735,0.099173,0.854414,20.487471,0.327422,16.522331,0.564568,18.306641,0.070274,3.314787
5.540000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.238311,70.950000,1.436782,82.321525,1.537220,88.076202,-0.126266,-7.234497,-0.100438,-5.754677,-0.198471,0.100438,0.869722,20.545485,0.335267,16.581351,0.575772,18.365212,0.072217,3.373666
5.560000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.235693,70.800000,1.434893,82.213296,1.536596,88.040482,-0.126668,-7.257540,-0.101704,-5.827187,-0.199200,0.101704,0.885163,20.603464,0.343220,16.640340,0.587094,18.423743,0.074193,3.432514
5.580000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.233075,70.650000,1.432998,82.104724,1.535967,88.004439,-0.127063,-7.280153,-0.102969,-5.899716,-0.199923,0.102969,0.900737,20.661408,0.351286,16.699325,0.598539,18.482262,0.076208,3.491359
5.600000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.230457,70.500000,1.431097,81.995815,1.535332,87.968072,-0.127450,-7.302344,-0.104236,-5.972257,-0.200640,0.104236,0.916444,20.719315,0.359461,16.758277,0.610103,18.540741,0.078257,3.550173
5.620000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.227839,70.350000,1.429190,81.886577,1.534692,87.931383,-0.127830,-7.324121,-0.105502,-6.044806,-0.201351,0.105502,0.932283,20.777187,0.367750,16.817225,0.621790,18.599208,0.080345,3.608983
5.640000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.225221,70.200000,1.427278,81.777014,1.534046,87.894371,-0.128203,-7.345492,-0.106768,-6.117357,-0.202057,0.106768,0.948254,20.835022,0.376149,16.876139,0.633596,18.657633,0.082467,3.667762
5.660000,0.020000,3.000000,4.000000,1.800000,15.000000,3.000000,0.261799,1.222603,70.050000,1.425360,81.667133,1.533395,87.857038,-0.128569,-7.366466,-0.108034,-6.189905,-0.202757,0.108034,0.964357,20.892821,0.384662,16.935050,0.645525,18.716047,0.084630,3.726537
